customer,months,year,Gross_sales_Amount
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,234.48
"Atliq Exclusive",September,2017,244.07
"Atliq Exclusive",September,2017,243.78
"Atliq Exclusive",September,2017,279.79
"Atliq Exclusive",September,2017,293.14
"Atliq Exclusive",September,2017,117.24
"Atliq Exclusive",September,2017,122.03
"Atliq Exclusive",September,2017,121.89
"Atliq Exclusive",September,2017,139.90
"Atliq Exclusive",September,2017,146.57
"Atliq Exclusive",September,2017,351.72
"Atliq Exclusive",September,2017,366.10
"Atliq Exclusive",September,2017,365.67
"Atliq Exclusive",September,2017,419.69
"Atliq Exclusive",September,2017,439.72
"Atliq Exclusive",September,2017,2930.97
"Atliq Exclusive",September,2017,3050.82
"Atliq Exclusive",September,2017,3047.29
"Atliq Exclusive",September,2017,3497.41
"Atliq Exclusive",September,2017,3664.31
"Atliq Exclusive",September,2017,6909.10
"Atliq Exclusive",September,2017,6870.18
"Atliq Exclusive",September,2017,7236.27
"Atliq Exclusive",September,2017,7598.20
"Atliq Exclusive",September,2017,7949.56
"Atliq Exclusive",September,2017,2220.78
"Atliq Exclusive",September,2017,2208.27
"Atliq Exclusive",September,2017,2325.94
"Atliq Exclusive",September,2017,2442.28
"Atliq Exclusive",September,2017,2555.22
"Atliq Exclusive",September,2017,493.51
"Atliq Exclusive",September,2017,490.73
"Atliq Exclusive",September,2017,516.88
"Atliq Exclusive",September,2017,542.73
"Atliq Exclusive",September,2017,567.83
"Atliq Exclusive",September,2017,1357.14
"Atliq Exclusive",September,2017,1349.50
"Atliq Exclusive",September,2017,1421.41
"Atliq Exclusive",September,2017,1492.50
"Atliq Exclusive",September,2017,1561.52
"Atliq Exclusive",September,2017,2097.41
"Atliq Exclusive",September,2017,2085.59
"Atliq Exclusive",September,2017,2196.72
"Atliq Exclusive",September,2017,2306.60
"Atliq Exclusive",September,2017,2413.26
"Atliq Exclusive",September,2017,616.88
"Atliq Exclusive",September,2017,613.41
"Atliq Exclusive",September,2017,646.10
"Atliq Exclusive",September,2017,678.41
"Atliq Exclusive",September,2017,709.78
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,246.75
"Atliq Exclusive",September,2017,245.36
"Atliq Exclusive",September,2017,258.44
"Atliq Exclusive",September,2017,271.36
"Atliq Exclusive",September,2017,283.91
"Atliq Exclusive",September,2017,370.13
"Atliq Exclusive",September,2017,368.05
"Atliq Exclusive",September,2017,387.66
"Atliq Exclusive",September,2017,407.05
"Atliq Exclusive",September,2017,425.87
"Atliq Exclusive",September,2017,1110.39
"Atliq Exclusive",September,2017,1104.14
"Atliq Exclusive",September,2017,1162.97
"Atliq Exclusive",September,2017,1221.14
"Atliq Exclusive",September,2017,1277.61
"Atliq Exclusive",September,2017,52.15
"Atliq Exclusive",September,2017,44.96
"Atliq Exclusive",September,2017,55.61
"Atliq Exclusive",September,2017,58.95
"Atliq Exclusive",September,2017,17.38
"Atliq Exclusive",September,2017,14.99
"Atliq Exclusive",September,2017,18.54
"Atliq Exclusive",September,2017,19.65
"Atliq Exclusive",September,2017,17.38
"Atliq Exclusive",September,2017,14.99
"Atliq Exclusive",September,2017,18.54
"Atliq Exclusive",September,2017,19.65
"Atliq Exclusive",September,2017,17.38
"Atliq Exclusive",September,2017,14.99
"Atliq Exclusive",September,2017,18.54
"Atliq Exclusive",September,2017,19.65
"Atliq Exclusive",September,2017,17.38
"Atliq Exclusive",September,2017,14.99
"Atliq Exclusive",September,2017,18.54
"Atliq Exclusive",September,2017,19.65
"Atliq Exclusive",September,2017,17.38
"Atliq Exclusive",September,2017,14.99
"Atliq Exclusive",September,2017,18.54
"Atliq Exclusive",September,2017,19.65
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,34.77
"Atliq Exclusive",September,2017,29.98
"Atliq Exclusive",September,2017,37.08
"Atliq Exclusive",September,2017,39.30
"Atliq Exclusive",September,2017,32.67
"Atliq Exclusive",September,2017,32.45
"Atliq Exclusive",September,2017,35.71
"Atliq Exclusive",September,2017,40.93
"Atliq Exclusive",September,2017,16.33
"Atliq Exclusive",September,2017,16.22
"Atliq Exclusive",September,2017,17.86
"Atliq Exclusive",September,2017,20.46
"Atliq Exclusive",September,2017,16.33
"Atliq Exclusive",September,2017,16.22
"Atliq Exclusive",September,2017,17.86
"Atliq Exclusive",September,2017,20.46
"Atliq Exclusive",September,2017,32.67
"Atliq Exclusive",September,2017,32.45
"Atliq Exclusive",September,2017,35.71
"Atliq Exclusive",September,2017,40.93
"Atliq Exclusive",September,2017,16.33
"Atliq Exclusive",September,2017,16.22
"Atliq Exclusive",September,2017,17.86
"Atliq Exclusive",September,2017,20.46
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,16.33
"Atliq Exclusive",September,2017,16.22
"Atliq Exclusive",September,2017,17.86
"Atliq Exclusive",September,2017,20.46
"Atliq Exclusive",September,2017,18.59
"Atliq Exclusive",September,2017,19.19
"Atliq Exclusive",September,2017,19.91
"Atliq Exclusive",September,2017,21.20
"Atliq Exclusive",September,2017,18.59
"Atliq Exclusive",September,2017,19.19
"Atliq Exclusive",September,2017,19.91
"Atliq Exclusive",September,2017,21.20
"Atliq Exclusive",September,2017,18.59
"Atliq Exclusive",September,2017,19.19
"Atliq Exclusive",September,2017,19.91
"Atliq Exclusive",September,2017,21.20
"Atliq Exclusive",September,2017,18.59
"Atliq Exclusive",September,2017,19.19
"Atliq Exclusive",September,2017,19.91
"Atliq Exclusive",September,2017,21.20
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,18.59
"Atliq Exclusive",September,2017,19.19
"Atliq Exclusive",September,2017,19.91
"Atliq Exclusive",September,2017,21.20
"Atliq Exclusive",September,2017,20.66
"Atliq Exclusive",September,2017,21.48
"Atliq Exclusive",September,2017,22.87
"Atliq Exclusive",September,2017,21.45
"Atliq Exclusive",September,2017,41.33
"Atliq Exclusive",September,2017,42.97
"Atliq Exclusive",September,2017,45.74
"Atliq Exclusive",September,2017,42.90
"Atliq Exclusive",September,2017,20.66
"Atliq Exclusive",September,2017,21.48
"Atliq Exclusive",September,2017,22.87
"Atliq Exclusive",September,2017,21.45
"Atliq Exclusive",September,2017,20.66
"Atliq Exclusive",September,2017,21.48
"Atliq Exclusive",September,2017,22.87
"Atliq Exclusive",September,2017,21.45
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,20.66
"Atliq Exclusive",September,2017,21.48
"Atliq Exclusive",September,2017,22.87
"Atliq Exclusive",September,2017,21.45
"Atliq Exclusive",September,2017,109.11
"Atliq Exclusive",September,2017,99.24
"Atliq Exclusive",September,2017,110.62
"Atliq Exclusive",September,2017,109.44
"Atliq Exclusive",September,2017,124.77
"Atliq Exclusive",September,2017,21.82
"Atliq Exclusive",September,2017,19.85
"Atliq Exclusive",September,2017,22.12
"Atliq Exclusive",September,2017,21.89
"Atliq Exclusive",September,2017,24.95
"Atliq Exclusive",September,2017,43.64
"Atliq Exclusive",September,2017,39.69
"Atliq Exclusive",September,2017,44.25
"Atliq Exclusive",September,2017,43.78
"Atliq Exclusive",September,2017,49.91
"Atliq Exclusive",September,2017,21.82
"Atliq Exclusive",September,2017,19.85
"Atliq Exclusive",September,2017,22.12
"Atliq Exclusive",September,2017,21.89
"Atliq Exclusive",September,2017,24.95
"Atliq Exclusive",September,2017,21.82
"Atliq Exclusive",September,2017,19.85
"Atliq Exclusive",September,2017,22.12
"Atliq Exclusive",September,2017,21.89
"Atliq Exclusive",September,2017,24.95
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,43.64
"Atliq Exclusive",September,2017,39.69
"Atliq Exclusive",September,2017,44.25
"Atliq Exclusive",September,2017,43.78
"Atliq Exclusive",September,2017,49.91
"Atliq Exclusive",September,2017,823.22
"Atliq Exclusive",September,2017,799.30
"Atliq Exclusive",September,2017,819.62
"Atliq Exclusive",September,2017,827.10
"Atliq Exclusive",September,2017,413.07
"Atliq Exclusive",September,2017,401.07
"Atliq Exclusive",September,2017,411.27
"Atliq Exclusive",September,2017,415.02
"Atliq Exclusive",September,2017,29.30
"Atliq Exclusive",September,2017,28.45
"Atliq Exclusive",September,2017,29.17
"Atliq Exclusive",September,2017,29.43
"Atliq Exclusive",September,2017,758.77
"Atliq Exclusive",September,2017,736.73
"Atliq Exclusive",September,2017,755.45
"Atliq Exclusive",September,2017,762.34
"Atliq Exclusive",September,2017,451.16
"Atliq Exclusive",September,2017,438.05
"Atliq Exclusive",September,2017,449.19
"Atliq Exclusive",September,2017,453.28
"Atliq Exclusive",September,2017,249.02
"Atliq Exclusive",September,2017,241.78
"Atliq Exclusive",September,2017,247.93
"Atliq Exclusive",September,2017,250.19
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,70.31
"Atliq Exclusive",September,2017,68.27
"Atliq Exclusive",September,2017,70.00
"Atliq Exclusive",September,2017,70.64
"Atliq Exclusive",September,2017,11.72
"Atliq Exclusive",September,2017,11.38
"Atliq Exclusive",September,2017,11.67
"Atliq Exclusive",September,2017,11.77
"Atliq Exclusive",September,2017,49.80
"Atliq Exclusive",September,2017,48.36
"Atliq Exclusive",September,2017,49.59
"Atliq Exclusive",September,2017,50.04
"Atliq Exclusive",September,2017,1488.24
"Atliq Exclusive",September,2017,1445.01
"Atliq Exclusive",September,2017,1481.73
"Atliq Exclusive",September,2017,1495.25
"Atliq Exclusive",September,2017,1493.29
"Atliq Exclusive",September,2017,1398.55
"Atliq Exclusive",September,2017,1513.54
"Atliq Exclusive",September,2017,1723.91
"Atliq Exclusive",September,2017,235.60
"Atliq Exclusive",September,2017,220.65
"Atliq Exclusive",September,2017,238.80
"Atliq Exclusive",September,2017,271.99
"Atliq Exclusive",September,2017,72.76
"Atliq Exclusive",September,2017,68.14
"Atliq Exclusive",September,2017,73.75
"Atliq Exclusive",September,2017,84.00
"Atliq Exclusive",September,2017,810.74
"Atliq Exclusive",September,2017,759.31
"Atliq Exclusive",September,2017,821.74
"Atliq Exclusive",September,2017,935.95
"Atliq Exclusive",September,2017,117.80
"Atliq Exclusive",September,2017,110.33
"Atliq Exclusive",September,2017,119.40
"Atliq Exclusive",September,2017,135.99
"Atliq Exclusive",September,2017,162.84
"Atliq Exclusive",September,2017,152.51
"Atliq Exclusive",September,2017,165.05
"Atliq Exclusive",September,2017,187.99
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,69.29
"Atliq Exclusive",September,2017,64.90
"Atliq Exclusive",September,2017,70.23
"Atliq Exclusive",September,2017,80.00
"Atliq Exclusive",September,2017,13.86
"Atliq Exclusive",September,2017,12.98
"Atliq Exclusive",September,2017,14.05
"Atliq Exclusive",September,2017,16.00
"Atliq Exclusive",September,2017,100.48
"Atliq Exclusive",September,2017,94.10
"Atliq Exclusive",September,2017,101.84
"Atliq Exclusive",September,2017,115.99
"Atliq Exclusive",September,2017,530.10
"Atliq Exclusive",September,2017,496.47
"Atliq Exclusive",September,2017,537.29
"Atliq Exclusive",September,2017,611.97
"Atliq Exclusive",September,2017,789.67
"Atliq Exclusive",September,2017,754.75
"Atliq Exclusive",September,2017,848.75
"Atliq Exclusive",September,2017,892.31
"Atliq Exclusive",September,2017,914.14
"Atliq Exclusive",September,2017,268.57
"Atliq Exclusive",September,2017,256.69
"Atliq Exclusive",September,2017,288.66
"Atliq Exclusive",September,2017,303.48
"Atliq Exclusive",September,2017,310.90
"Atliq Exclusive",September,2017,76.16
"Atliq Exclusive",September,2017,72.79
"Atliq Exclusive",September,2017,81.86
"Atliq Exclusive",September,2017,86.06
"Atliq Exclusive",September,2017,88.17
"Atliq Exclusive",September,2017,853.81
"Atliq Exclusive",September,2017,816.05
"Atliq Exclusive",September,2017,917.69
"Atliq Exclusive",September,2017,964.78
"Atliq Exclusive",September,2017,988.38
"Atliq Exclusive",September,2017,264.56
"Atliq Exclusive",September,2017,252.86
"Atliq Exclusive",September,2017,284.35
"Atliq Exclusive",September,2017,298.95
"Atliq Exclusive",September,2017,306.26
"Atliq Exclusive",September,2017,100.21
"Atliq Exclusive",September,2017,95.78
"Atliq Exclusive",September,2017,107.71
"Atliq Exclusive",September,2017,113.24
"Atliq Exclusive",September,2017,116.01
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,104.22
"Atliq Exclusive",September,2017,99.61
"Atliq Exclusive",September,2017,112.02
"Atliq Exclusive",September,2017,117.77
"Atliq Exclusive",September,2017,120.65
"Atliq Exclusive",September,2017,36.08
"Atliq Exclusive",September,2017,34.48
"Atliq Exclusive",September,2017,38.78
"Atliq Exclusive",September,2017,40.77
"Atliq Exclusive",September,2017,41.76
"Atliq Exclusive",September,2017,140.30
"Atliq Exclusive",September,2017,134.09
"Atliq Exclusive",September,2017,150.79
"Atliq Exclusive",September,2017,158.53
"Atliq Exclusive",September,2017,162.41
"Atliq Exclusive",September,2017,1779.77
"Atliq Exclusive",September,2017,1701.05
"Atliq Exclusive",September,2017,1912.93
"Atliq Exclusive",September,2017,2011.10
"Atliq Exclusive",September,2017,2060.29
"Atliq Exclusive",September,2017,2002.90
"Atliq Exclusive",September,2017,1846.96
"Atliq Exclusive",September,2017,2166.70
"Atliq Exclusive",September,2017,2361.48
"Atliq Exclusive",September,2017,2422.37
"Atliq Exclusive",September,2017,81.31
"Atliq Exclusive",September,2017,74.98
"Atliq Exclusive",September,2017,87.96
"Atliq Exclusive",September,2017,95.87
"Atliq Exclusive",September,2017,98.34
"Atliq Exclusive",September,2017,94.15
"Atliq Exclusive",September,2017,86.82
"Atliq Exclusive",September,2017,101.85
"Atliq Exclusive",September,2017,111.01
"Atliq Exclusive",September,2017,113.87
"Atliq Exclusive",September,2017,1223.99
"Atliq Exclusive",September,2017,1128.70
"Atliq Exclusive",September,2017,1324.09
"Atliq Exclusive",September,2017,1443.13
"Atliq Exclusive",September,2017,1480.34
"Atliq Exclusive",September,2017,714.71
"Atliq Exclusive",September,2017,659.07
"Atliq Exclusive",September,2017,773.16
"Atliq Exclusive",September,2017,842.67
"Atliq Exclusive",September,2017,864.39
"Atliq Exclusive",September,2017,457.93
"Atliq Exclusive",September,2017,422.28
"Atliq Exclusive",September,2017,495.38
"Atliq Exclusive",September,2017,539.91
"Atliq Exclusive",September,2017,553.83
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,0.00
"Atliq Exclusive",September,2017,42.80
"Atliq Exclusive",September,2017,39.47
"Atliq Exclusive",September,2017,46.30
"Atliq Exclusive",September,2017,50.46
"Atliq Exclusive",September,2017,51.76
"Atliq Exclusive",September,2017,38.52
"Atliq Exclusive",September,2017,35.52
"Atliq Exclusive",September,2017,41.67
"Atliq Exclusive",September,2017,45.41
"Atliq Exclusive",September,2017,46.58
"Atliq Exclusive",September,2017,111.27
"Atliq Exclusive",September,2017,102.61
"Atliq Exclusive",September,2017,120.37
"Atliq Exclusive",September,2017,131.19
"Atliq Exclusive",September,2017,134.58
"Atliq Exclusive",September,2017,778.91
"Atliq Exclusive",September,2017,718.26
"Atliq Exclusive",September,2017,842.61
"Atliq Exclusive",September,2017,918.35
"Atliq Exclusive",September,2017,942.03
"Atliq Exclusive",September,2017,2482.99
"Atliq Exclusive",September,2017,2218.18
"Atliq Exclusive",September,2017,2641.60
"Atliq Exclusive",September,2017,2560.96
"Atliq Exclusive",September,2017,2785.91
"Atliq Exclusive",September,2017,336.52
"Atliq Exclusive",September,2017,300.63
"Atliq Exclusive",September,2017,358.02
"Atliq Exclusive",September,2017,347.09
"Atliq Exclusive",September,2017,377.58
"Atliq Exclusive",September,2017,236.48
"Atliq Exclusive",September,2017,211.26
"Atliq Exclusive",September,2017,251.58
"Atliq Exclusive",September,2017,243.90
"Atliq Exclusive",September,2017,265.32
"Atliq Exclusive",September,2017,1291.52
"Atliq Exclusive",September,2017,1153.78
"Atliq Exclusive",September,2017,1374.02
"Atliq Exclusive",September,2017,1332.07
"Atliq Exclusive",September,2017,1449.08
"Atliq Exclusive",September,2017,177.36
"Atliq Exclusive",September,2017,158.44
"Atliq Exclusive",September,2017,188.69
"Atliq Exclusive",September,2017,182.93
"Atliq Exclusive",September,2017,198.99
"Atliq Exclusive",September,2017,250.12
"Atliq Exclusive",September,2017,223.44
"Atliq Exclusive",September,2017,266.10
